date,num1,num2,num3,num4,num5,num6,sup1,sup2
15/07/2009,10,11,19,23,37,45,12,43
08/07/2009,3,14,15,18,42,45,4,21
01/07/2009,4,14,31,34,40,45,7,39
24/06/2009,11,18,26,32,41,44,7,22
17/06/2009,2,6,7,11,38,41,28,34
10/06/2009,3,13,15,30,35,43,18,20
03/06/2009,5,7,27,32,33,35,3,44
27/05/2009,4,14,26,37,41,44,29,33
20/05/2009,5,10,19,21,23,32,26,31
13/05/2009,4,8,12,32,35,43,26,30
06/05/2009,9,16,18,27,29,42,12,26
29/04/2009,2,6,22,27,32,35,14,40
22/04/2009,10,12,27,36,40,43,13,32
15/04/2009,4,9,12,17,38,39,1,21
08/04/2009,8,10,21,24,35,41,1,5
01/04/2009,3,4,8,17,27,39,16,30
25/03/2009,1,7,10,15,21,27,6,20
18/03/2009,8,28,31,32,39,40,1,34
11/03/2009,5,10,12,22,24,41,18,25
04/03/2009,1,4,10,16,20,39,14,31
25/02/2009,11,20,25,31,41,45,2,27
18/02/2009,2,17,26,35,41,44,7,22
11/02/2009,23,25,31,33,42,43,3,10
04/02/2009,5,15,26,27,37,43,42,45
28/01/2009,4,17,18,23,30,43,6,11
21/01/2009,4,7,8,10,21,33,13,30
14/01/2009,5,11,23,30,38,45,24,40
07/01/2009,26,32,35,37,38,45,10,31
31/12/2008,15,16,19,26,28,44,13,37
24/12/2008,14,19,22,25,33,42,27,43
17/12/2008,1,3,8,18,25,41,23,42
10/12/2008,7,9,16,18,24,38,12,39
03/12/2008,4,13,16,26,28,36,5,35
26/11/2008,5,19,22,32,34,42,35,39
19/11/2008,10,14,19,23,26,29,34,43
12/11/2008,1,3,10,29,34,39,11,18
05/11/2008,10,11,24,32,35,36,15,29
29/10/2008,10,27,30,34,43,45,8,17
22/10/2008,6,15,16,24,27,42,2,17
15/10/2008,13,16,21,27,28,43,26,38
08/10/2008,7,17,20,25,26,37,5,30
01/10/2008,2,8,20,32,39,41,31,43
24/09/2008,3,8,22,27,39,45,4,7
17/09/2008,7,27,28,40,44,45,5,9
10/09/2008,1,10,13,25,31,43,2,42
03/09/2008,5,22,23,33,36,41,15,32
27/08/2008,5,16,23,29,35,42,15,20
20/08/2008,2,9,11,26,27,45,14,17
13/08/2008,13,15,23,27,37,40,5,26
06/08/2008,4,8,29,42,44,45,2,35
30/07/2008,2,5,23,34,35,42,44,45
23/07/2008,2,18,25,30,35,41,15,16
16/07/2008,27,30,38,41,44,45,6,8
09/07/2008,11,22,24,37,38,40,2,23
02/07/2008,1,3,8,22,25,39,5,33
25/06/2008,2,20,22,23,37,44,14,25
18/06/2008,1,5,16,17,28,42,29,35
11/06/2008,13,18,22,28,32,38,42,44
04/06/2008,12,15,16,22,32,39,6,26
28/05/2008,3,5,17,21,32,33,26,44
21/05/2008,10,12,14,20,21,38,15,28
14/05/2008,17,19,27,33,37,39,6,8
07/05/2008,8,13,23,26,28,44,14,30
30/04/2008,3,8,18,22,32,34,21,42
23/04/2008,10,20,24,34,38,44,5,41
16/04/2008,4,17,19,31,35,45,8,24
09/04/2008,8,11,16,29,31,41,34,45
02/04/2008,3,6,19,23,31,35,30,38
26/03/2008,2,20,21,29,31,39,41,45
19/03/2008,16,23,24,25,36,45,39,40
12/03/2008,25,27,29,33,42,43,13,14
05/03/2008,2,3,11,16,21,30,18,40
27/02/2008,3,7,16,28,32,44,18,36
20/02/2008,3,5,13,16,32,43,2,45
13/02/2008,1,10,20,24,38,43,9,35
06/02/2008,15,17,29,31,34,42,3,45
30/01/2008,27,28,33,34,40,43,8,17
23/01/2008,6,10,21,29,39,44,5,22
16/01/2008,7,15,16,18,33,40,32,43
09/01/2008,1,7,24,26,27,32,21,44
02/01/2008,1,9,29,32,37,45,16,30
26/12/2007,17,22,31,34,37,43,14,30
19/12/2007,21,25,34,38,42,43,27,32
12/12/2007,2,7,11,18,37,43,14,42
05/12/2007,7,12,21,22,33,43,20,35
28/11/2007,8,9,19,21,23,38,27,31
21/11/2007,7,8,23,29,32,36,6,26
14/11/2007,13,16,18,26,29,31,6,43
07/11/2007,4,20,21,27,29,37,24,32
31/10/2007,1,14,15,16,17,19,21,37
24/10/2007,3,10,14,24,25,41,4,28
17/10/2007,6,11,12,13,26,35,10,45
10/10/2007,3,14,24,25,39,42,23,26
03/10/2007,6,11,17,18,20,45,2,14
26/09/2007,13,18,27,31,41,45,3,20
19/09/2007,4,8,20,30,39,45,10,16
12/09/2007,10,11,12,23,34,45,29,30
05/09/2007,3,10,29,34,35,40,9,24
29/08/2007,1,17,21,28,31,35,2,10
22/08/2007,11,13,23,30,38,45,27,34
15/08/2007,8,12,19,23,31,41,7,37
08/08/2007,2,4,13,26,31,41,5,14
01/08/2007,3,17,18,19,32,45,16,28
25/07/2007,4,15,30,35,41,42,19,38
18/07/2007,2,4,5,16,24,41,7,26
11/07/2007,2,4,14,16,19,35,17,43
04/07/2007,2,25,28,33,36,40,19,44
27/06/2007,1,11,31,36,38,43,25,26
20/06/2007,6,21,25,38,39,44,30,36
13/06/2007,5,6,9,14,23,35,17,19
06/06/2007,2,3,4,5,14,24,23,38
30/05/2007,2,12,14,27,28,31,30,33
23/05/2007,10,14,15,31,37,40,18,19
16/05/2007,5,13,17,19,35,45,27,41
09/05/2007,5,15,20,28,43,45,4,24
02/05/2007,12,22,28,32,36,43,7,11
25/04/2007,2,10,12,16,24,32,22,34
18/04/2007,10,15,17,33,37,44,11,24
11/04/2007,6,10,22,30,33,39,40,41
04/04/2007,5,20,22,24,34,41,11,19
28/03/2007,1,2,16,18,32,37,26,30
21/03/2007,3,10,26,34,39,45,6,17
14/03/2007,7,10,17,24,36,38,5,41
07/03/2007,5,8,30,34,38,42,11,23
28/02/2007,7,10,11,14,31,34,9,28
21/02/2007,4,13,21,27,35,42,28,38
14/02/2007,19,20,21,34,43,44,27,37
07/02/2007,18,20,24,31,40,45,8,17
31/01/2007,5,19,22,32,34,42,6,13
24/01/2007,2,10,13,29,30,43,41,45
17/01/2007,1,18,20,25,34,35,27,37
10/01/2007,1,5,9,19,26,34,30,38
03/01/2007,5,10,22,31,34,39,16,40
27/12/2006,4,5,13,26,32,37,2,10
20/12/2006,11,18,24,31,44,45,5,29
13/12/2006,6,9,14,18,24,37,16,27
06/12/2006,3,9,22,24,25,28,16,44
29/11/2006,13,19,24,30,34,44,3,35
22/11/2006,1,3,8,32,34,37,10,17
15/11/2006,20,30,31,32,38,39,6,8
08/11/2006,1,11,14,17,20,29,5,6
01/11/2006,16,18,25,38,44,45,10,20
25/10/2006,8,16,22,23,30,45,4,44
18/10/2006,3,21,22,25,27,45,37,38
11/10/2006,4,16,23,24,42,45,13,43
04/10/2006,5,10,20,27,30,36,11,32
27/09/2006,4,21,23,26,29,31,32,42
20/09/2006,3,5,10,20,39,43,7,44
13/09/2006,13,20,21,24,29,33,9,36
06/09/2006,11,18,26,38,40,45,3,36
30/08/2006,10,18,21,31,41,44,32,38
23/08/2006,1,6,7,11,24,34,12,30
16/08/2006,2,6,13,14,22,41,25,36
09/08/2006,2,12,14,19,22,45,15,21
02/08/2006,1,16,18,21,28,35,13,42
26/07/2006,2,6,12,35,40,41,27,29
19/07/2006,1,6,25,33,37,38,2,21
12/07/2006,14,16,17,26,29,32,3,37
05/07/2006,1,4,16,22,38,39,31,34
28/06/2006,4,9,10,35,36,37,14,33
21/06/2006,2,5,8,21,35,41,3,10
14/06/2006,5,15,17,22,24,32,30,35
07/06/2006,2,8,12,16,25,44,20,29
31/05/2006,6,9,14,16,34,45,4,41
24/05/2006,15,17,18,28,32,39,12,36
17/05/2006,7,25,27,34,37,44,18,20
10/05/2006,6,7,9,10,23,26,2,30
03/05/2006,4,7,10,18,33,40,13,44
